exp	description	val_bpb	peak_mem_gb	tok_sec	mfu	steps	status	notes	gpu_name	baseline_sha	watts	joules_per_token	total_energy_joules
exp0	baseline (no modifications)	1.088978	5.9	299333	17.0	2741	baseline	depth=8, NVIDIA GeForce RTX 5090	NVIDIA GeForce RTX 5090	be1708a31970fe92fe4243ad68d39cf15f0a928e	485.9	0.001623	145785.3
exp1	Halve TOTAL_BATCH_SIZE to increase gradient steps within the 5-minute budget	0.000000	0.0	0	0.0	0	crash	training crashed or timed out	NVIDIA GeForce RTX 5090	be1708a31970fe92fe4243ad68d39cf15f0a928e	0.0	0.000000	0.0
exp2	Enable ACTIVATION_CHECKPOINTING to reduce memory footprint	1.040394	3.6	512162	33.8	4691	keep	The batch size halving experiment crashed immediately, likely due to memory issu	NVIDIA GeForce RTX 5090	be1708a31970fe92fe4243ad68d39cf15f0a928e	537.0	0.001048	161142.2
exp3	Halve TOTAL_BATCH_SIZE to increase gradient steps within the 5-minute budget (now safe with ACTIVATION_CHECKPOINTING enabled)	0.000000	0.0	0	0.0	0	crash	training crashed or timed out	NVIDIA GeForce RTX 5090	be1708a31970fe92fe4243ad68d39cf15f0a928e	0.0	0.000000	0.0
exp4	Increase MATRIX_LR from 0.0266 to 0.032 to leverage increased step count from activation checkpointing	1.040659	3.6	512666	33.8	4695	discard	With activation checkpointing enabling 4691 steps (vs 2741 baseline), we have mo	NVIDIA GeForce RTX 5090	be1708a31970fe92fe4243ad68d39cf15f0a928e	535.4	0.001044	160635.2
exp5	Reduce DEPTH from defaults to 12 to decrease computation per step and increase gradient steps within the 5-minute budget	1.074903	7.8	199600	36.7	1828	discard	Since halving batch size crashed twice due to memory issues, reducing model dept	NVIDIA GeForce RTX 5090	be1708a31970fe92fe4243ad68d39cf15f0a928e	501.5	0.002513	150502.0
exp6	Reduce WARMUP_RATIO from 0.1 to 0.05 to spend more training time at peak learning rate	1.043549	3.6	512666	33.8	4695	discard	With only 4691 steps in the 5-minute budget, we're step-limited. Reducing warmup	NVIDIA GeForce RTX 5090	be1708a31970fe92fe4243ad68d39cf15f0a928e	539.0	0.001051	161696.9
exp7	Adjust ADAM_BETAS from (0.84, 0.988) to (0.9, 0.99) for more standard Adam momentum parameters	1.044826	3.6	511000	33.7	4679	discard	ADAM_BETAS hasn't been explored yet in our experiments. The current values (0.84	NVIDIA GeForce RTX 5090	be1708a31970fe92fe4243ad68d39cf15f0a928e	535.9	0.001049	160790.5
exp8	Reduce WARMDOWN_RATIO from 0.58 to 0.3 to spend more training time at peak learning rate	1.043275	3.6	512495	33.8	4694	discard	With 58% of training time spent warming down the learning rate, the model spends	NVIDIA GeForce RTX 5090	be1708a31970fe92fe4243ad68d39cf15f0a928e	539.0	0.001051	161725.4
exp9	Reduce MLP_RATIO from 3.0 to 2.0 to decrease per-step computation and increase gradient steps	1.040426	3.6	512333	33.8	4692	discard	MLP computation is a significant portion of transformer FLOPs. Reducing MLP_RATI	NVIDIA GeForce RTX 5090	be1708a31970fe92fe4243ad68d39cf15f0a928e	537.8	0.001049	161354.5
exp10	Change WINDOW_PATTERN from "LLLL" to "LLSL" to introduce sliding window attention in one layer	1.059136	3.6	406333	25.6	3720	discard	This hasn't been tried yet. Sliding window attention reduces computation per ste	NVIDIA GeForce RTX 5090	be1708a31970fe92fe4243ad68d39cf15f0a928e	504.3	0.001241	151296.2
exp11	Reduce HEAD_DIM from 128 to 96 to decrease per-step computation and potentially increase gradient steps within the 5-minute budget	1.047198	4.1	427857	33.9	3919	discard	HEAD_DIM hasn't been modified in any prior experiment. Reducing it should decrea	NVIDIA GeForce RTX 5090	be1708a31970fe92fe4243ad68d39cf15f0a928e	527.9	0.001234	158413.6
exp12	Halve DEVICE_BATCH_SIZE to increase gradient accumulation steps and total gradient updates within the 5-minute budget	0.000000	0.0	0	0.0	0	crash	training crashed or timed out	NVIDIA GeForce RTX 5090	be1708a31970fe92fe4243ad68d39cf15f0a928e	0.0	0.000000	0.0
exp13	Reduce ASPECT_RATIO from 64 to 48 to create a narrower, deeper model architecture	1.043639	2.8	763333	32.6	6990	discard	With only 3.6GB memory usage on a 31GB card, we have significant headroom to exp	NVIDIA GeForce RTX 5090	be1708a31970fe92fe4243ad68d39cf15f0a928e	510.8	0.000669	153236.1
exp14	Reduce EMBEDDING_LR from 0.9 to 0.6 to stabilize embedding layer training	1.042417	3.6	509000	33.6	4661	discard	The embedding learning rate (0.9) is notably higher than other parameters and ma	NVIDIA GeForce RTX 5090	be1708a31970fe92fe4243ad68d39cf15f0a928e	537.0	0.001055	161125.5
exp15	Increase FINAL_LR_FRAC from 0.055 to 0.1 to maintain higher learning rate at end of training	1.041266	3.6	511666	33.7	4685	discard	The current best (exp2) has good step count but the learning rate decays to only	NVIDIA GeForce RTX 5090	be1708a31970fe92fe4243ad68d39cf15f0a928e	539.9	0.001055	161991.7
