exp	description	val_bpb	peak_mem_gb	tok_sec	mfu	steps	status	notes	gpu_name	baseline_sha
exp0	baseline (no modifications)	1.090481	5.9	299333	17.0	2740	baseline	depth=8, NVIDIA GeForce RTX 5090	NVIDIA GeForce RTX 5090	14e1f266a40c145cf5bfb2bae54d286b17b89a3c
exp1	Decrease DEVICE_BATCH_SIZE from _hp_defaults['device_batch_size'] to half its value	0.000000	0.0	0	0.0	0	crash	training crashed or timed out	NVIDIA GeForce RTX 5090	14e1f266a40c145cf5bfb2bae54d286b17b89a3c
exp2	Decrease TOTAL_BATCH_SIZE from _hp_defaults['total_batch_size'] to half its value	0.000000	0.0	0	0.0	0	crash	training crashed or timed out	NVIDIA GeForce RTX 5090	14e1f266a40c145cf5bfb2bae54d286b17b89a3c
exp3	Decrease WEIGHT_DECAY from 0.2 to 0.1	1.084189	5.9	299233	17.0	2740	keep	Both attempts to lower batch sizes crashed, likely due to model or optimizer int	NVIDIA GeForce RTX 5090	14e1f266a40c145cf5bfb2bae54d286b17b89a3c
exp4	Increase WARMDOWN_RATIO from 0.5 to 0.7	1.082869	5.9	298900	17.0	2737	keep	Increasing the warmdown ratio allocates a greater proportion of the training bud	NVIDIA GeForce RTX 5090	14e1f266a40c145cf5bfb2bae54d286b17b89a3c
exp5	Decrease ASPECT_RATIO from 64 to 48	1.084641	4.5	426333	15.3	3903	discard	Reducing the ASPECT_RATIO lowers the overall model width, which decreases memory	NVIDIA GeForce RTX 5090	14e1f266a40c145cf5bfb2bae54d286b17b89a3c
exp6	Decrease HEAD_DIM from 128 to 96	1.094991	6.6	235254	16.2	2155	discard	Reducing the attention head dimension lowers memory and compute per step, enabli	NVIDIA GeForce RTX 5090	14e1f266a40c145cf5bfb2bae54d286b17b89a3c
exp7	Decrease MATRIX_LR from 0.04 to 0.03	1.082675	5.9	298666	17.0	2735	keep	Lowering the learning rate for matrix parameters may improve stability and allow	NVIDIA GeForce RTX 5090	14e1f266a40c145cf5bfb2bae54d286b17b89a3c
exp8	Decrease SCALAR_LR from 0.5 to 0.3	1.079777	5.9	298333	17.0	2732	keep	The SCALAR_LR controls the learning rate for per-layer scalars. Lowering SCALAR_	NVIDIA GeForce RTX 5090	14e1f266a40c145cf5bfb2bae54d286b17b89a3c
exp9	Decrease EMBEDDING_LR from 0.6 to 0.4	1.079668	5.9	298900	17.0	2736	keep	The embedding layer often benefits from a slightly lower learning rate to preven	NVIDIA GeForce RTX 5090	14e1f266a40c145cf5bfb2bae54d286b17b89a3c
exp10	Decrease UNEMBEDDING_LR from 0.008 to 0.004	1.079822	5.9	298666	17.0	2735	discard	The other learning rates have trended downward with improved val_bpb in previous	NVIDIA GeForce RTX 5090	14e1f266a40c145cf5bfb2bae54d286b17b89a3c
exp11	Decrease SCALAR_LR from 0.3 to 0.2	1.079049	5.9	298900	17.0	2736	keep	Prior reductions in optimizer learning rates (MATRIX_LR, EMBEDDING_LR, and SCALA	NVIDIA GeForce RTX 5090	14e1f266a40c145cf5bfb2bae54d286b17b89a3c
exp12	Decrease WARMDOWN_RATIO from 0.7 to 0.5	1.080629	5.9	297567	16.9	2724	discard	We previously increased WARMDOWN_RATIO from 0.5 to 0.7 (exp4), but the resulting	NVIDIA GeForce RTX 5090	14e1f266a40c145cf5bfb2bae54d286b17b89a3c
exp13	Decrease EMBEDDING_LR from 0.4 to 0.3	1.078365	5.9	298567	17.0	2734	keep	Lowering the embedding learning rate may improve stability and reduce overfittin	NVIDIA GeForce RTX 5090	14e1f266a40c145cf5bfb2bae54d286b17b89a3c
exp14	Decrease TOTAL_BATCH_SIZE from _hp_defaults['total_batch_size'] to three-quarters its value	0.000000	0.0	0	0.0	0	crash	training crashed or timed out	NVIDIA GeForce RTX 5090	14e1f266a40c145cf5bfb2bae54d286b17b89a3c
exp15	Decrease SCALAR_LR from 0.2 to 0.15	1.078976	5.9	298900	17.0	2738	discard	Recent successful experiments suggest that lowering SCALAR_LR continues to reduc	NVIDIA GeForce RTX 5090	14e1f266a40c145cf5bfb2bae54d286b17b89a3c
